Feature	Gain	Cover	Frequency
mextraccion_autoservicio_lag1	0.000474191708807614	0.00191792386580625	0.00186915887850467
ctarjeta_debito_transacciones	0.000455874983408752	0.0024748405727637	0.00429214260989962
Master_mconsumototal	0.000446373336226883	0.00149275230412371	0.000899965385946694
cpagomiscuentas_delta1	0.000433217342490978	0.00381953877773586	0.000899965385946694
matm_delta1	0.000417903588712743	0.00288551381038437	0.000899965385946694
cpagomiscuentas	0.000416451424781854	0.000322358534747633	0.000969193492557979
ctarjeta_debito_lag1	0.000414358502115235	0.000307928536339146	0.000692281066112842
ctarjeta_master_transacciones	0.000411281942437574	0.000641881554879682	0.000553824852890273
Master_msaldototal_delta1	0.000406721254286957	0.000916451988887174	0.000761509172724126
Master_mfinanciacion_limite_delta1	0.000403506647105479	0.000447853780672394	0.000899965385946694
tpaquete3	0.000403402965434536	0.00521160563985375	0.00083073727933541
ccajas_transacciones_delta1	0.000401407537216392	0.000442535767317063	0.000207684319833853
Master_cconsumos	0.000399585575298995	0.00147261141985291	0.000761509172724126
ccaja_ahorro_lag1	0.000399185418856682	0.00145442920431256	0.000761509172724126
catm_trx_other_delta1	0.000387869968903596	0.00504913292990262	0.000899965385946694
ctarjeta_visa_debitos_automaticos_lag1	0.000383508684900012	0.000386009574682582	0.00103842159916926
ccomisiones_otras_delta1	0.000365370571924446	0.000359780115521029	0.000623052959501558
Master_msaldototal_lag1	0.000352311234391017	0.00260477508822384	0.00083073727933541
mtarjeta_master_consumo_lag1	0.000334481418565908	0.00129650963998577	0.000692281066112842
Master_fultimo_cierre_lag1	0.000328940111608485	0.000650784767103043	0.000692281066112842
Visa_mconsumosdolares	0.000326120463667097	0.000258278561544195	0.000553824852890273
Visa_fultimo_cierre_lag1	0.000307926645503209	0.000265521080803275	0.000484596746278989
Visa_mpagado_delta1	0.000306172028111214	0.000392420798492114	0.000553824852890273
Master_msaldopesos_lag1	0.000300688172027837	0.000329766174335733	0.000899965385946694
cprestamos_personales_delta1	0.000292702938503883	0.000708406068126541	0.000346140533056421
Visa_status_delta1	0.000287283695574141	0.000207271563355574	0.000346140533056421
Master_mlimitecompra_delta1	0.000281142012218767	0.000579259195615178	0.000899965385946694
mextraccion_autoservicio_delta1	0.00028079730198911	0.000702621162806395	0.000761509172724126
Master_mconsumospesos_delta1	0.00028041491131839	0.00060491168259257	0.000484596746278989
Visa_mpagosdolares_lag1	0.000278508664992657	0.000441188233597476	0.000415368639667705
